
Text conversion of header file \h820\optphotolab\Drones\DJI__Mavic_3M\viikki-field_calibration__20240521\panel_reflec\reflec_panels__00150.asd
 -------------------------------------------------------------
                                                                                                                                                            
The instrument number was  18875/1
New ASD spectrum file: Program version = 6.04 file version = 7.00
Spectrum saved: 05/21/2024 at 11:24:16
VNIR integration time : 34
VNIR channel 1 wavelength = 350 wavelength step = 1
There was one sample per data value
xmin = 350 xmax= 2500
ymin= 0 ymax= 1.25
The instrument digitizes spectral values to 16 bits
SWIR1 gain was 16 offset was 2051
SWIR2 gain was 16 offset was 2069
Join between VNIR and SWIR1 was 1000 nm
Join between SWIR1 and SWIR2 was 1800 nm
VNIR dark signal subtracted
100 dark measurements taken Tue May 21 11:13:53 2024
DCC value was 0
Data is compared to a white reference:
10 white reference measurements taken Tue May 21 11:13:55 2024
There was no foreoptic attached
Spectrum file is raw data with embedded reference
GPS-Latitude is S0
GPS-Longitude is E0
GPS-Altitude is 0
GPS-UTC is 00:00:00

Smart Detector
Serial#  0
Signal (A)  0.000E00
Dark (A)  0.000E00
Ref (A)  0.000E00
Status  0 - Uninitialized
Gain  E-4
Averaging  0
Temp (C)  0.0
Humid (%)  0.0

Wavelength	reflec_panels-00150.asd
2307	 0.123372068464032 
2308	 0.115339015057866 
2309	 0.106590837000707 
2310	 0.100286038594483 
2311	 9.53749304212443E-02 
2312	 0.101373888774382 
2313	 0.106250607129876 
2314	 0.109333590359056 
2315	 0.112522442233907 
2316	 0.108805308475594 
2317	 0.10553613406406 
2318	 0.103802709143715 
2319	 0.104059249055481 
2320	 0.10546472087702 
2321	 0.108306868366244 
2322	 0.107546765981786 
2323	 0.103928349842837 
2324	 0.101824805982471 
2325	 0.101213501314534 
2326	 0.103058161439452 
2327	 0.108451480404257 
2328	 0.111500702387955 
2329	 0.117346265777097 
2330	 0.118079824945673 
2331	 0.115142000250885 
2332	 0.114620929637511 
2333	 0.113289945442112 
2334	 0.109660031791961 
2335	 0.103240598604873 
2336	 0.103092384444101 
2337	 0.104459940063202 
2338	 0.105019772239159 
2339	 0.113927837371196 
2340	 0.114224224023033 
2341	 0.104811482115627 
2342	 0.100040973453783 
2343	 9.33464748578987E-02 
2344	 9.15239613537237E-02 
2345	 9.18458355473165E-02 
2346	 9.59271894478173E-02 
2347	 0.104577926433118 
2348	 0.110722532917844 
2349	 0.113824284086116 
2350	 0.118876740456043 
2351	 0.123251558888435 
2352	 0.118136290792067 
2353	 0.111965074129495 
2354	 0.109190148352023 
2355	 0.103452794094093 
2356	 0.103766162469352 
2357	 0.107360729052165 
2358	 0.11233901566785 
2359	 0.115780358179632 
2360	 0.115133266155977 
2361	 0.119642658157232 
2362	 0.118429348168998 
2363	 0.107829623331285 
2364	 0.10095204504255 
2365	 9.25598693998276E-02 
2366	 8.30517854995868E-02 
2367	 8.28842636946462E-02 
2368	 8.95739577149469E-02 
2369	 9.77912081160096E-02 
2370	 0.110729250949781 
2371	 0.125663489762392 
2372	 0.127944648964877 
2373	 0.127667695404371 
2374	 0.1236607054209 
2375	 0.110403221156122 
2376	 0.109956778985879 
2377	 0.115702775237606 
2378	 0.114259162464018 
2379	 0.119364927649037 
2380	 0.123987170964207 
2381	 0.132191735980461 
2382	 0.139195091331384 
2383	 0.132328267586438 
2384	 0.134907950126471 
2385	 0.128350846071022 
2386	 0.118089882839108 
2387	 0.124921680979394 
2388	 0.125269495576012 
2389	 0.125970638055359 
2390	 0.135132302817046 
2391	 0.136841757970159 
2392	 0.138527138896842 
2393	 0.145240440376842 
2394	 0.142320489457854 
2395	 0.145046627582395 
2396	 0.141295794135339 
2397	 0.122055867348018 
2398	 0.119874025924165 
2399	 0.116848814104619 
2400	 0.110653061660217 
2401	 0.114843428998414 
2402	 0.11407126363634 
2403	 0.10710646960167 
2404	 0.11358466056577 
2405	 0.136834463065773 
2406	 0.136906247694749 
2407	 0.122625557627568 
2408	 0.116977788701365 
2409	 0.107108382691023 
2410	 0.102497455681615 
2411	 0.120080364892427 
2412	 0.12821280220441 
2413	 0.122023697929394 
2414	 0.127579903212478 
2415	 0.131577639149531 
2416	 0.147373769471652 
2417	 0.130911828804845 
2418	 0.10001276107367 
2419	 9.53679643060286E-02 
2420	 8.89060802742952E-02 
2421	 0.106815598559126 
2422	 0.137086685097833 
2423	 0.142771791945164 
2424	 0.128373485388382 
2425	 0.11435864112248 
2426	 0.103093650721805 
2427	 9.59476074806012E-02 
2428	 9.98219100776421E-02 
2429	 0.112020166598427 
2430	 0.113383338304792 
2431	 0.114324650456637 
2432	 0.117867901426768 
2433	 0.103954420409886 
2434	 8.89435879961348E-02 
2435	 7.17635118110058E-02 
2436	 7.28278759083243E-02 
2437	 8.42439885386714E-02 
2438	 0.076006125927974 
2439	 7.70570169252677E-02 
2440	 7.09831656183283E-02 
2441	 5.67818139150291E-02 
2442	 7.95355108182772E-02 
2443	 0.104625550280287 
2444	 0.137518431422231 
2445	 0.179884399896369 
2446	 0.152212679278546 
2447	 0.138195846436172 
2448	 0.134817540167199 
2449	 6.06684888825802E-02 
2450	 6.17744707952445E-02 
2451	 6.34054031316363E-02 
2452	-8.25505139930665E-03 
2453	 3.02799552485159E-02 
2454	 7.49829805034488E-02 
2455	 9.06145783217384E-02 
2456	 0.145125834060961 
2457	 0.175018517455155 
2458	 0.19030067640019 
2459	 0.219738803038096 
2460	 0.21751308771796 
2461	 0.187213540128328 
2462	 0.17674442766442 
2463	 0.154753045232269 
2464	 0.131518164713206 
2465	 0.128417046123681 
2466	 0.102319386431399 
2467	 7.93171663360647E-02 
2468	 7.54959156095751E-02 
2469	 8.48009558025495E-02 
2470	 0.104128901784312 
2471	 6.73264009646525E-02 
2472	 0.033784556528076 
2473	 3.05207742400388E-03 
2474	-2.29199002545639E-02 
2475	 3.32057762817605E-02 
2476	 5.99690976839045E-02 
2477	 0.11545225999492 
2478	 0.149857292636954 
2479	 0.223675740130463 
2480	 0.230364050600555 
2481	 6.39627662119204E-02 
2482	-2.39238272593383E-02 
2483	-0.173096595909612 
2484	-0.282612507389765 
2485	-0.166889137935097 
2486	-0.128698066041577 
2487	-0.14046854278918 
2488	-0.132126024617909 
2489	-0.107581674603967 
2490	-0.128073108219574 
2491	-0.141195592189743 
2492	-0.135003080879342 
2493	-0.205228788482276 
2494	-6.28859163192909E-02 
2495	 0.11336173926877 
2496	 0.212833624440476 
2497	 0.370271925260628 
2498	 0.370869229603421 
2499	 0.282279920571298 
2500	 0.255905000597592 
